,0,1,2
104325,22384.0,23.0,1.0
104326,22384.0,24.0,1.0
104327,22384.0,30.0,1.0
104328,22384.0,32.0,1.0
104329,22384.0,40.0,1.0
104330,22384.0,53.0,1.0
104331,22385.0,23.0,1.0
104332,22385.0,24.0,2.0
104333,22385.0,26.0,1.0
104334,22385.0,27.0,1.0
104335,22385.0,28.0,1.0
104336,22385.0,32.0,3.0
104337,22385.0,33.0,1.0
104338,22386.0,28.0,1.0
104339,22386.0,35.0,1.0
104340,22387.0,15.0,1.0
104341,22387.0,26.0,1.0
104342,22387.0,29.0,1.0
104343,22387.0,38.0,1.0
104344,22388.0,21.0,1.0
104345,22388.0,22.0,1.0
104346,22388.0,24.0,1.0
104347,22389.0,28.0,1.0
104348,22389.0,35.0,1.0
104349,22390.0,16.0,1.0
104350,22390.0,26.0,1.0
104351,22390.0,32.0,2.0
104352,22390.0,35.0,1.0
104353,22390.0,50.0,1.0
104354,22391.0,22.0,1.0
104355,22391.0,23.0,1.0
104356,22391.0,26.0,1.0
104357,22391.0,50.0,1.0
104358,22392.0,27.0,1.0
104359,22392.0,50.0,1.0
104360,22392.0,53.0,2.0
104361,22393.0,21.0,1.0
104362,22393.0,22.0,1.0
104363,22393.0,24.0,1.0
104364,22393.0,27.0,1.0
104365,22393.0,50.0,1.0
104366,22394.0,23.0,1.0
104367,22394.0,24.0,1.0
104368,22394.0,30.0,1.0
104369,22394.0,50.0,1.0
104370,22395.0,22.0,1.0
104371,22395.0,23.0,3.0
104372,22395.0,25.0,1.0
104373,22395.0,32.0,2.0
104374,22395.0,35.0,1.0
104375,22395.0,40.0,1.0
104376,22395.0,43.0,1.0
104377,22395.0,50.0,1.0
104378,22396.0,22.0,1.0
104379,22396.0,23.0,2.0
104380,22396.0,30.0,1.0
104381,22396.0,50.0,1.0
104382,22397.0,26.0,1.0
104383,22397.0,30.0,1.0
104384,22398.0,21.0,1.0
104385,22398.0,22.0,1.0
104386,22398.0,24.0,1.0
104387,22398.0,30.0,2.0
104388,22398.0,33.0,2.0
104389,22398.0,35.0,1.0
104390,22398.0,40.0,1.0
104391,22398.0,45.0,1.0
104392,22399.0,24.0,1.0
104393,22399.0,27.0,1.0
104394,22399.0,30.0,1.0
104395,22399.0,40.0,1.0
104396,22400.0,20.0,1.0
104397,22400.0,21.0,1.0
104398,22400.0,23.0,1.0
104399,22400.0,25.0,1.0
104400,22400.0,27.0,2.0
104401,22400.0,50.0,1.0
104402,22401.0,20.0,1.0
104403,22401.0,23.0,1.0
104404,22401.0,25.0,1.0
104405,22402.0,20.0,1.0
104406,22402.0,22.0,1.0
104407,22402.0,25.0,1.0
104408,22402.0,27.0,1.0
104409,22402.0,29.0,1.0
104410,22402.0,45.0,1.0
104411,22403.0,22.0,1.0
104412,22403.0,26.0,1.0
104413,22403.0,29.0,1.0
104414,22403.0,40.0,1.0
104415,22404.0,20.0,1.0
104416,22404.0,21.0,1.0
104417,22404.0,23.0,1.0
104418,22404.0,29.0,1.0
104419,22404.0,32.0,1.0
104420,22405.0,21.0,1.0
104421,22405.0,30.0,1.0
104422,22406.0,21.0,1.0
104423,22406.0,23.0,1.0
104424,22406.0,24.0,1.0
104425,22406.0,28.0,2.0
104426,22406.0,32.0,1.0
104427,22406.0,50.0,1.0
104428,22406.0,53.0,1.0
104429,22407.0,19.0,1.0
104430,22407.0,22.0,1.0
104431,22407.0,29.0,1.0
104432,22407.0,45.0,1.0
104433,22408.0,18.0,1.0
104434,22408.0,30.0,1.0
104435,22408.0,50.0,1.0
104436,22409.0,21.0,1.0
104437,22409.0,26.0,1.0
104438,22409.0,45.0,1.0
104439,22410.0,23.0,1.0
104440,22410.0,26.0,1.0
104441,22410.0,28.0,1.0
104442,22410.0,30.0,1.0
104443,22410.0,40.0,1.0
104444,22410.0,52.0,1.0
104445,22411.0,17.0,1.0
104446,22411.0,19.0,1.0
104447,22411.0,22.0,1.0
104448,22411.0,23.0,1.0
104449,22411.0,40.0,1.0
104450,22412.0,21.0,1.0
104451,22412.0,26.0,1.0
104452,22412.0,27.0,2.0
104453,22412.0,28.0,1.0
104454,22412.0,29.0,1.0
104455,22412.0,30.0,1.0
104456,22412.0,53.0,1.0
104457,22413.0,25.0,1.0
104458,22413.0,26.0,1.0
104459,22413.0,31.0,1.0
104460,22413.0,32.0,2.0
104461,22413.0,40.0,3.0
104462,22413.0,50.0,1.0
104463,22413.0,53.0,1.0
104464,22414.0,22.0,1.0
104465,22414.0,25.0,1.0
104466,22415.0,19.0,1.0
104467,22415.0,22.0,1.0
104468,22415.0,26.0,1.0
104469,22415.0,31.0,1.0
104470,22415.0,50.0,1.0
104471,22416.0,21.0,1.0
104472,22416.0,23.0,1.0
104473,22416.0,28.0,1.0
104474,22416.0,32.0,1.0
104475,22416.0,35.0,1.0
104476,22417.0,22.0,1.0
104477,22417.0,31.0,1.0
104478,22417.0,35.0,1.0
104479,22418.0,24.0,2.0
104480,22418.0,28.0,2.0
104481,22418.0,30.0,1.0
104482,22419.0,24.0,1.0
104483,22419.0,25.0,2.0
104484,22419.0,30.0,1.0
104485,22419.0,50.0,1.0
104486,22420.0,22.0,1.0
104487,22420.0,30.0,2.0
104488,22420.0,32.0,4.0
104489,22421.0,23.0,2.0
104490,22421.0,26.0,1.0
104491,22421.0,35.0,1.0
104492,22422.0,22.0,1.0
104493,22422.0,23.0,1.0
104494,22422.0,32.0,1.0
104495,22423.0,21.0,1.0
104496,22423.0,22.0,1.0
104497,22423.0,23.0,1.0
104498,22423.0,24.0,1.0
104499,22423.0,50.0,1.0
104500,22424.0,20.0,1.0
104501,22424.0,27.0,1.0
104502,22424.0,50.0,1.0
104503,22425.0,24.0,2.0
104504,22425.0,26.0,1.0
104505,22425.0,29.0,1.0
104506,22425.0,50.0,1.0
104507,22426.0,18.0,1.0
104508,22426.0,28.0,1.0
104509,22426.0,32.0,1.0
104510,22426.0,40.0,1.0
104511,22426.0,50.0,1.0
104512,22427.0,24.0,2.0
104513,22427.0,40.0,1.0
104514,22428.0,21.0,1.0
104515,22428.0,26.0,1.0
104516,22428.0,28.0,1.0
104517,22428.0,31.0,1.0
104518,22428.0,32.0,1.0
104519,22428.0,45.0,1.0
104520,22428.0,50.0,1.0
104521,22429.0,19.0,1.0
104522,22429.0,24.0,1.0
104523,22429.0,26.0,1.0
104524,22429.0,27.0,1.0
104525,22429.0,35.0,1.0
104526,22429.0,39.0,1.0
104527,22429.0,45.0,1.0
104528,22431.0,20.0,1.0
104529,22431.0,22.0,2.0
104530,22431.0,26.0,1.0
104531,22431.0,27.0,1.0
104532,22431.0,30.0,2.0
104533,22432.0,20.0,1.0
104534,22432.0,21.0,2.0
104535,22432.0,24.0,1.0
104536,22432.0,32.0,3.0
104537,22432.0,35.0,1.0
104538,22433.0,26.0,3.0
104539,22433.0,50.0,1.0
104540,22434.0,22.0,1.0
104541,22434.0,23.0,1.0
104542,22434.0,30.0,1.0
104543,22435.0,19.0,1.0
104544,22435.0,21.0,1.0
104545,22435.0,22.0,1.0
104546,22435.0,30.0,1.0
104547,22436.0,21.0,1.0
104548,22436.0,23.0,1.0
104549,22436.0,25.0,1.0
104550,22436.0,27.0,1.0
104551,22436.0,29.0,1.0
104552,22436.0,32.0,2.0
104553,22436.0,50.0,3.0
104554,22437.0,19.0,1.0
104555,22437.0,21.0,1.0
104556,22437.0,22.0,1.0
104557,22437.0,24.0,1.0
104558,22438.0,23.0,2.0
104559,22438.0,28.0,1.0
104560,22438.0,32.0,1.0
104561,22438.0,50.0,1.0
104562,22439.0,20.0,1.0
104563,22439.0,23.0,1.0
104564,22439.0,53.0,1.0
104565,22440.0,22.0,1.0
104566,22440.0,23.0,1.0
104567,22440.0,24.0,2.0
104568,22440.0,28.0,1.0
104569,22440.0,30.0,1.0
104570,22440.0,32.0,2.0
104571,22440.0,35.0,1.0
104572,22441.0,21.0,1.0
104573,22441.0,25.0,1.0
104574,22441.0,30.0,1.0
104575,22441.0,35.0,1.0
104576,22441.0,40.0,1.0
104577,22442.0,19.0,1.0
104578,22442.0,22.0,1.0
104579,22442.0,45.0,1.0
104580,22443.0,20.0,1.0
104581,22443.0,24.0,1.0
104582,22443.0,25.0,1.0
104583,22443.0,30.0,1.0
104584,22445.0,18.0,1.0
104585,22445.0,20.0,1.0
104586,22445.0,28.0,2.0
104587,22445.0,30.0,1.0
104588,22445.0,31.0,1.0
104589,22446.0,21.0,1.0
104590,22446.0,28.0,1.0
104591,22446.0,30.0,1.0
104592,22446.0,31.0,1.0
104593,22446.0,45.0,1.0
104594,22446.0,50.0,1.0
104595,22447.0,20.0,1.0
104596,22447.0,22.0,1.0
104597,22447.0,28.0,1.0
104598,22447.0,50.0,1.0
104599,22448.0,18.0,1.0
104600,22448.0,20.0,1.0
104601,22448.0,22.0,1.0
104602,22448.0,28.0,1.0
104603,22448.0,30.0,1.0
104604,22448.0,32.0,1.0
104605,22449.0,19.0,1.0
104606,22449.0,23.0,1.0
104607,22449.0,26.0,1.0
104608,22449.0,27.0,1.0
104609,22449.0,29.0,1.0
104610,22449.0,30.0,1.0
104611,22449.0,32.0,2.0
104612,22450.0,20.0,1.0
104613,22450.0,23.0,2.0
104614,22450.0,26.0,1.0
104615,22450.0,35.0,1.0
104616,22451.0,27.0,2.0
104617,22452.0,24.0,1.0
104618,22452.0,25.0,2.0
104619,22452.0,28.0,1.0
104620,22452.0,33.0,1.0
104621,22453.0,20.0,1.0
104622,22453.0,21.0,2.0
104623,22453.0,24.0,1.0
104624,22453.0,25.0,1.0
104625,22453.0,26.0,1.0
104626,22453.0,30.0,1.0
104627,22453.0,35.0,1.0
104628,22453.0,50.0,1.0
104629,22453.0,53.0,1.0
104630,22454.0,17.0,1.0
104631,22454.0,25.0,1.0
104632,22454.0,26.0,1.0
104633,22454.0,32.0,1.0
104634,22454.0,35.0,1.0
104635,22454.0,45.0,1.0
104636,22455.0,19.0,1.0
104637,22455.0,26.0,1.0
104638,22455.0,27.0,1.0
104639,22455.0,28.0,1.0
104640,22455.0,29.0,1.0
104641,22455.0,50.0,1.0
104642,22456.0,24.0,1.0
104643,22456.0,26.0,1.0
104644,22456.0,32.0,1.0
104645,22457.0,21.0,2.0
104646,22457.0,23.0,1.0
104647,22457.0,24.0,2.0
104648,22457.0,40.0,1.0
104649,22457.0,45.0,1.0
104650,22457.0,53.0,1.0
104651,22458.0,25.0,1.0
104652,22458.0,28.0,1.0
104653,22458.0,30.0,1.0
104654,22458.0,31.0,1.0
104655,22458.0,32.0,1.0
104656,22458.0,40.0,1.0
104657,22458.0,50.0,1.0
104658,22459.0,23.0,1.0
104659,22459.0,25.0,1.0
104660,22459.0,40.0,2.0
104661,22460.0,21.0,1.0
104662,22460.0,23.0,1.0
104663,22460.0,25.0,1.0
104664,22460.0,26.0,1.0
104665,22460.0,28.0,1.0
104666,22460.0,29.0,1.0
104667,22460.0,31.0,1.0
104668,22460.0,45.0,1.0
104669,22461.0,30.0,2.0
104670,22462.0,26.0,1.0
104671,22463.0,17.0,1.0
104672,22463.0,22.0,1.0
104673,22463.0,23.0,1.0
104674,22463.0,29.0,1.0
104675,22463.0,30.0,1.0
104676,22463.0,50.0,1.0
104677,22463.0,53.0,1.0
104678,22464.0,25.0,1.0
104679,22464.0,32.0,1.0
104680,22464.0,50.0,2.0
104681,22464.0,53.0,1.0
104682,22465.0,22.0,1.0
104683,22465.0,28.0,1.0
104684,22465.0,29.0,1.0
104685,22465.0,31.0,1.0
104686,22465.0,32.0,1.0
104687,22465.0,50.0,1.0
104688,22466.0,27.0,1.0
104689,22466.0,28.0,1.0
104690,22467.0,18.0,1.0
104691,22467.0,22.0,2.0
104692,22467.0,24.0,1.0
104693,22467.0,30.0,2.0
104694,22467.0,31.0,1.0
104695,22467.0,32.0,1.0
104696,22467.0,40.0,1.0
104697,22467.0,50.0,2.0
104698,22468.0,16.0,1.0
104699,22468.0,22.0,1.0
104700,22468.0,23.0,1.0
104701,22468.0,24.0,1.0
104702,22469.0,20.0,1.0
104703,22469.0,21.0,2.0
104704,22469.0,27.0,1.0
104705,22469.0,30.0,1.0
104706,22470.0,34.0,1.0
104707,22470.0,35.0,1.0
104708,22470.0,40.0,1.0
104709,22471.0,17.0,1.0
104710,22471.0,22.0,2.0
104711,22471.0,23.0,1.0
104712,22471.0,30.0,1.0
104713,22471.0,32.0,1.0
104714,22471.0,50.0,1.0
104715,22472.0,23.0,1.0
104716,22472.0,24.0,1.0
104717,22472.0,25.0,2.0
104718,22472.0,29.0,2.0
104719,22472.0,30.0,1.0
104720,22472.0,40.0,1.0
104721,22472.0,50.0,2.0
104722,22473.0,30.0,1.0
104723,22473.0,40.0,1.0
104724,22474.0,24.0,1.0
104725,22474.0,32.0,1.0
104726,22474.0,40.0,1.0
104727,22475.0,28.0,1.0
104728,22475.0,32.0,1.0
104729,22475.0,40.0,1.0
104730,22476.0,19.0,1.0
104731,22476.0,24.0,1.0
104732,22476.0,25.0,1.0
104733,22476.0,26.0,1.0
104734,22476.0,27.0,1.0
104735,22476.0,28.0,4.0
104736,22476.0,40.0,1.0
104737,22477.0,18.0,1.0
104738,22477.0,20.0,1.0
104739,22477.0,23.0,1.0
104740,22477.0,24.0,2.0
104741,22478.0,30.0,1.0
104742,22478.0,50.0,1.0
104743,22478.0,52.0,1.0
104744,22479.0,19.0,1.0
104745,22479.0,20.0,1.0
104746,22479.0,22.0,1.0
104747,22479.0,24.0,2.0
104748,22479.0,26.0,1.0
104749,22479.0,27.0,1.0
104750,22479.0,35.0,1.0
104751,22480.0,23.0,1.0
104752,22480.0,30.0,1.0
104753,22480.0,40.0,1.0
104754,22480.0,45.0,1.0
104755,22481.0,15.0,1.0
104756,22481.0,30.0,1.0
104757,22481.0,31.0,2.0
104758,22481.0,32.0,1.0
104759,22481.0,50.0,2.0
104760,22482.0,21.0,1.0
104761,22482.0,22.0,1.0
104762,22482.0,25.0,1.0
104763,22482.0,40.0,1.0
104764,22482.0,50.0,1.0
104765,22482.0,71.0,1.0
104766,22483.0,18.0,1.0
104767,22483.0,20.0,1.0
104768,22483.0,23.0,1.0
104769,22483.0,24.0,1.0
104770,22483.0,27.0,2.0
104771,22483.0,30.0,1.0
104772,22483.0,31.0,2.0
104773,22483.0,32.0,1.0
104774,22483.0,43.0,1.0
104775,22484.0,23.0,1.0
104776,22484.0,24.0,1.0
104777,22484.0,26.0,1.0
104778,22485.0,17.0,1.0
104779,22485.0,21.0,1.0
104780,22485.0,35.0,1.0
104781,22485.0,40.0,2.0
104782,22485.0,50.0,1.0
104783,22486.0,22.0,1.0
104784,22486.0,25.0,1.0
104785,22486.0,27.0,1.0
104786,22486.0,29.0,1.0
104787,22486.0,31.0,1.0
104788,22486.0,32.0,2.0
104789,22486.0,35.0,1.0
104790,22486.0,45.0,1.0
104791,22486.0,47.0,1.0
104792,22487.0,25.0,1.0
104793,22487.0,27.0,1.0
104794,22487.0,38.0,1.0
104795,22488.0,14.0,1.0
104796,22488.0,21.0,1.0
104797,22489.0,18.0,1.0
104798,22489.0,22.0,2.0
104799,22489.0,23.0,1.0
104800,22489.0,28.0,2.0
104801,22489.0,35.0,1.0
104802,22489.0,38.0,1.0
104803,22489.0,40.0,1.0
104804,22489.0,53.0,1.0
104805,22490.0,21.0,1.0
104806,22490.0,23.0,1.0
104807,22490.0,50.0,1.0
104808,22491.0,18.0,1.0
104809,22491.0,20.0,1.0
104810,22491.0,22.0,1.0
104811,22491.0,23.0,2.0
104812,22491.0,26.0,1.0
104813,22491.0,30.0,1.0
104814,22491.0,32.0,1.0
104815,22491.0,40.0,1.0
104816,22491.0,50.0,1.0
104817,22492.0,22.0,2.0
104818,22492.0,27.0,1.0
104819,22492.0,28.0,2.0
104820,22492.0,40.0,1.0
104821,22493.0,20.0,1.0
104822,22493.0,22.0,1.0
104823,22493.0,30.0,1.0
104824,22493.0,32.0,1.0
104825,22493.0,40.0,1.0
104826,22494.0,40.0,1.0
104827,22495.0,29.0,1.0
104828,22495.0,39.0,1.0
104829,22495.0,40.0,1.0
104830,22496.0,15.0,1.0
104831,22496.0,22.0,1.0
104832,22496.0,38.0,1.0
104833,22496.0,45.0,1.0
104834,22496.0,50.0,2.0
104835,22497.0,23.0,1.0
104836,22497.0,24.0,1.0
104837,22498.0,20.0,1.0
104838,22498.0,21.0,3.0
104839,22498.0,22.0,1.0
104840,22498.0,23.0,1.0
104841,22498.0,27.0,1.0
104842,22498.0,28.0,2.0
104843,22498.0,31.0,2.0
104844,22498.0,32.0,1.0
104845,22498.0,39.0,1.0
104846,22498.0,40.0,1.0
104847,22498.0,45.0,2.0
104848,22499.0,20.0,1.0
104849,22499.0,22.0,1.0
104850,22499.0,26.0,1.0
104851,22499.0,32.0,2.0
104852,22499.0,50.0,1.0
104853,22500.0,19.0,1.0
104854,22500.0,21.0,1.0
104855,22500.0,23.0,1.0
104856,22500.0,24.0,2.0
104857,22500.0,27.0,1.0
104858,22500.0,29.0,1.0
104859,22500.0,30.0,1.0
104860,22500.0,53.0,1.0
104861,22501.0,15.0,1.0
104862,22501.0,17.0,1.0
104863,22501.0,21.0,1.0
104864,22501.0,23.0,1.0
104865,22501.0,24.0,1.0
104866,22501.0,25.0,1.0
104867,22501.0,26.0,1.0
104868,22501.0,31.0,1.0
104869,22501.0,32.0,1.0
104870,22501.0,50.0,1.0
104871,22502.0,23.0,1.0
104872,22502.0,24.0,1.0
104873,22502.0,29.0,1.0
104874,22502.0,33.0,1.0
104875,22502.0,35.0,1.0
104876,22502.0,45.0,1.0
104877,22502.0,50.0,1.0
104878,22503.0,24.0,1.0
104879,22503.0,25.0,1.0
104880,22503.0,26.0,1.0
104881,22503.0,32.0,1.0
104882,22504.0,13.0,1.0
104883,22504.0,20.0,1.0
104884,22504.0,23.0,2.0
104885,22504.0,26.0,1.0
104886,22504.0,27.0,1.0
104887,22504.0,28.0,1.0
104888,22504.0,30.0,1.0
104889,22504.0,37.0,1.0
104890,22504.0,38.0,1.0
104891,22504.0,50.0,1.0
104892,22505.0,19.0,1.0
104893,22505.0,21.0,1.0
104894,22505.0,28.0,1.0
104895,22505.0,50.0,1.0
104896,22506.0,17.0,1.0
104897,22506.0,21.0,1.0
104898,22506.0,24.0,1.0
104899,22506.0,28.0,1.0
104900,22506.0,50.0,1.0
104901,22507.0,21.0,1.0
104902,22507.0,33.0,1.0
104903,22507.0,35.0,1.0
104904,22508.0,19.0,1.0
104905,22508.0,23.0,1.0
104906,22508.0,27.0,1.0
104907,22508.0,29.0,1.0
104908,22508.0,30.0,1.0
104909,22509.0,21.0,2.0
104910,22509.0,23.0,1.0
104911,22509.0,24.0,2.0
104912,22509.0,27.0,1.0
104913,22509.0,32.0,2.0
104914,22509.0,50.0,1.0
104915,22509.0,53.0,1.0
104916,22510.0,22.0,1.0
104917,22510.0,23.0,1.0
104918,22510.0,32.0,1.0
104919,22510.0,35.0,1.0
104920,22511.0,21.0,1.0
104921,22511.0,28.0,2.0
104922,22511.0,30.0,1.0
104923,22511.0,40.0,1.0
104924,22512.0,23.0,2.0
104925,22512.0,27.0,2.0
104926,22512.0,30.0,1.0
104927,22512.0,32.0,1.0
104928,22512.0,40.0,1.0
104929,22512.0,50.0,1.0
104930,22513.0,15.0,1.0
104931,22513.0,17.0,1.0
104932,22513.0,24.0,1.0
104933,22513.0,26.0,1.0
104934,22513.0,31.0,2.0
104935,22513.0,32.0,1.0
104936,22513.0,35.0,1.0
104937,22513.0,40.0,1.0
104938,22513.0,45.0,1.0
104939,22514.0,22.0,1.0
104940,22514.0,24.0,1.0
104941,22514.0,28.0,2.0
104942,22514.0,30.0,2.0
104943,22514.0,32.0,1.0
104944,22514.0,45.0,1.0
104945,22515.0,22.0,1.0
104946,22515.0,27.0,1.0
104947,22515.0,28.0,1.0
104948,22515.0,30.0,1.0
104949,22515.0,32.0,1.0
104950,22516.0,25.0,1.0
104951,22516.0,28.0,1.0
104952,22516.0,31.0,2.0
104953,22516.0,32.0,1.0
104954,22516.0,40.0,2.0
104955,22516.0,45.0,1.0
104956,22517.0,20.0,1.0
104957,22517.0,25.0,1.0
104958,22517.0,26.0,1.0
104959,22517.0,30.0,1.0
104960,22518.0,22.0,1.0
104961,22518.0,30.0,1.0
104962,22518.0,32.0,1.0
104963,22519.0,23.0,2.0
104964,22520.0,22.0,1.0
104965,22520.0,24.0,1.0
104966,22520.0,26.0,2.0
104967,22520.0,29.0,1.0
104968,22520.0,40.0,1.0
104969,22520.0,45.0,1.0
104970,22521.0,22.0,1.0
104971,22521.0,27.0,1.0
104972,22521.0,33.0,1.0
104973,22521.0,50.0,1.0
104974,22522.0,17.0,1.0
104975,22522.0,50.0,1.0
104976,22523.0,25.0,1.0
104977,22523.0,26.0,3.0
104978,22523.0,29.0,1.0
104979,22523.0,30.0,1.0
104980,22523.0,31.0,1.0
104981,22523.0,35.0,1.0
104982,22523.0,40.0,2.0
104983,22524.0,20.0,1.0
104984,22524.0,27.0,1.0
104985,22525.0,20.0,1.0
104986,22525.0,22.0,1.0
104987,22525.0,26.0,1.0
104988,22525.0,30.0,1.0
104989,22525.0,32.0,2.0
104990,22525.0,50.0,1.0
104991,22526.0,25.0,1.0
104992,22526.0,43.0,1.0
104993,22527.0,27.0,1.0
104994,22527.0,28.0,1.0
104995,22527.0,35.0,1.0
104996,22529.0,13.0,1.0
104997,22529.0,23.0,1.0
104998,22529.0,29.0,1.0
104999,22529.0,45.0,1.0
105000,22529.0,50.0,2.0
105001,22530.0,22.0,2.0
105002,22530.0,23.0,1.0
105003,22530.0,26.0,1.0
105004,22530.0,27.0,1.0
105005,22530.0,28.0,1.0
105006,22530.0,32.0,1.0
105007,22531.0,20.0,1.0
105008,22531.0,32.0,1.0
105009,22531.0,50.0,1.0
105010,22533.0,21.0,1.0
105011,22533.0,24.0,1.0
105012,22534.0,20.0,2.0
105013,22534.0,21.0,1.0
105014,22534.0,50.0,1.0
105015,22535.0,22.0,1.0
105016,22535.0,28.0,1.0
105017,22535.0,40.0,2.0
105018,22535.0,50.0,2.0
105019,22536.0,22.0,1.0
105020,22536.0,25.0,1.0
105021,22536.0,40.0,1.0
105022,22536.0,45.0,1.0
105023,22536.0,50.0,1.0
105024,22537.0,15.0,1.0
105025,22537.0,22.0,1.0
105026,22537.0,23.0,1.0
105027,22537.0,28.0,1.0
105028,22537.0,40.0,1.0
105029,22538.0,23.0,3.0
105030,22538.0,24.0,1.0
105031,22538.0,25.0,5.0
105032,22538.0,26.0,1.0
105033,22538.0,28.0,1.0
105034,22538.0,30.0,1.0
105035,22538.0,31.0,1.0
105036,22538.0,32.0,1.0
105037,22538.0,35.0,1.0
105038,22538.0,50.0,1.0
105039,22539.0,18.0,2.0
105040,22539.0,21.0,1.0
105041,22539.0,26.0,1.0
105042,22539.0,30.0,1.0
105043,22540.0,23.0,1.0
105044,22540.0,30.0,2.0
105045,22540.0,32.0,1.0
105046,22541.0,20.0,1.0
105047,22541.0,22.0,1.0
105048,22541.0,26.0,2.0
105049,22541.0,29.0,1.0
105050,22541.0,31.0,1.0
105051,22541.0,40.0,1.0
105052,22541.0,50.0,1.0
105053,22542.0,32.0,1.0
105054,22542.0,40.0,1.0
105055,22542.0,50.0,1.0
105056,22543.0,23.0,1.0
105057,22543.0,32.0,1.0
105058,22543.0,40.0,1.0
105059,22544.0,19.0,1.0
105060,22544.0,22.0,1.0
105061,22544.0,25.0,1.0
105062,22544.0,26.0,1.0
105063,22545.0,18.0,1.0
105064,22545.0,21.0,1.0
105065,22545.0,24.0,1.0
105066,22545.0,25.0,1.0
105067,22545.0,26.0,1.0
105068,22545.0,27.0,2.0
105069,22545.0,28.0,1.0
105070,22545.0,32.0,2.0
105071,22545.0,40.0,1.0
105072,22546.0,20.0,1.0
105073,22546.0,24.0,1.0
105074,22546.0,27.0,1.0
105075,22546.0,45.0,1.0
105076,22547.0,26.0,1.0
105077,22547.0,29.0,1.0
105078,22547.0,32.0,1.0
105079,22547.0,45.0,1.0
105080,22548.0,28.0,1.0
105081,22548.0,30.0,1.0
105082,22548.0,31.0,1.0
105083,22548.0,50.0,1.0
105084,22549.0,19.0,1.0
105085,22549.0,23.0,1.0
105086,22549.0,26.0,2.0
105087,22549.0,30.0,1.0
105088,22549.0,35.0,1.0
105089,22549.0,40.0,1.0
105090,22550.0,16.0,1.0
105091,22550.0,23.0,1.0
105092,22550.0,28.0,1.0
105093,22550.0,30.0,1.0
105094,22551.0,23.0,1.0
105095,22551.0,32.0,1.0
105096,22551.0,34.0,1.0
105097,22551.0,45.0,1.0
105098,22551.0,53.0,1.0
105099,22552.0,24.0,1.0
105100,22552.0,27.0,1.0
105101,22552.0,32.0,1.0
105102,22552.0,40.0,1.0
105103,22552.0,50.0,1.0
105104,22553.0,19.0,1.0
105105,22553.0,21.0,1.0
105106,22553.0,29.0,1.0
105107,22553.0,50.0,1.0
105108,22553.0,53.0,1.0
105109,22554.0,26.0,2.0
105110,22554.0,29.0,1.0
105111,22554.0,40.0,1.0
105112,22554.0,45.0,1.0
105113,22555.0,17.0,1.0
105114,22555.0,20.0,1.0
105115,22555.0,22.0,1.0
105116,22555.0,30.0,2.0
105117,22555.0,32.0,1.0
105118,22556.0,17.0,1.0
105119,22556.0,20.0,1.0
105120,22556.0,23.0,1.0
105121,22556.0,25.0,1.0
105122,22556.0,26.0,1.0
105123,22556.0,32.0,1.0
105124,22556.0,40.0,1.0
105125,22556.0,53.0,1.0
105126,22557.0,25.0,2.0
105127,22557.0,26.0,1.0
105128,22557.0,27.0,1.0
105129,22557.0,45.0,1.0
105130,22558.0,22.0,1.0
105131,22558.0,25.0,1.0
105132,22558.0,26.0,1.0
105133,22558.0,30.0,1.0
105134,22558.0,40.0,1.0
105135,22558.0,50.0,1.0
105136,22559.0,45.0,1.0
105137,22560.0,21.0,1.0
105138,22560.0,22.0,1.0
105139,22560.0,24.0,1.0
105140,22560.0,26.0,1.0
105141,22560.0,30.0,2.0
105142,22561.0,24.0,1.0
105143,22561.0,28.0,1.0
105144,22561.0,30.0,2.0
105145,22561.0,40.0,1.0
105146,22561.0,50.0,1.0
105147,22562.0,22.0,1.0
105148,22562.0,23.0,1.0
105149,22562.0,24.0,1.0
105150,22562.0,27.0,1.0
105151,22562.0,32.0,1.0
105152,22563.0,21.0,1.0
105153,22563.0,22.0,1.0
105154,22563.0,26.0,1.0
105155,22563.0,27.0,1.0
105156,22563.0,28.0,1.0
105157,22563.0,35.0,1.0
105158,22563.0,38.0,1.0
105159,22563.0,40.0,1.0
105160,22563.0,50.0,1.0
105161,22563.0,52.0,1.0
105162,22564.0,18.0,1.0
105163,22564.0,19.0,1.0
105164,22564.0,22.0,1.0
105165,22564.0,23.0,1.0
105166,22564.0,25.0,1.0
105167,22564.0,26.0,1.0
105168,22564.0,50.0,1.0
105169,22565.0,20.0,1.0
105170,22565.0,40.0,1.0
105171,22566.0,45.0,1.0
105172,22567.0,20.0,1.0
105173,22567.0,26.0,1.0
105174,22567.0,27.0,1.0
105175,22568.0,24.0,1.0
105176,22568.0,25.0,1.0
105177,22568.0,26.0,1.0
105178,22568.0,40.0,1.0
105179,22568.0,50.0,1.0
105180,22569.0,26.0,1.0
105181,22570.0,15.0,1.0
105182,22570.0,26.0,1.0
105183,22570.0,27.0,1.0
105184,22571.0,17.0,1.0
105185,22571.0,23.0,1.0
105186,22571.0,35.0,1.0
105187,22571.0,40.0,1.0
105188,22572.0,21.0,1.0
105189,22572.0,24.0,1.0
105190,22572.0,43.0,1.0
105191,22573.0,24.0,2.0
105192,22573.0,26.0,1.0
105193,22573.0,32.0,1.0
105194,22573.0,40.0,1.0
105195,22573.0,50.0,1.0
105196,22574.0,22.0,1.0
105197,22574.0,23.0,1.0
105198,22574.0,30.0,1.0
